Medio empleado;Medio empleado;Sexo;Edad;Total;Año
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;70_74;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;75_79;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;80_84;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;85_89;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;90_94;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;95_mas;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;Todas las edades;94;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;0_15;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;15_29;5;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;30_39;13;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;40_44;11;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;45_49;4;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;50_54;11;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;55_59;13;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;60_64;4;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;65_69;10;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;70_74;7;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;75_79;5;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;80_84;6;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;85_89;5;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;90_94;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;A;95_mas;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;Todas las edades;91;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;0_15;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;15_29;4;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;30_39;12;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;40_44;10;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;45_49;4;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;50_54;11;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;55_59;13;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;60_64;4;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;65_69;10;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;70_74;7;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;75_79;5;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;80_84;6;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;85_89;5;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;90_94;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;H;95_mas;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;Todas las edades;3;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;0_15;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;15_29;1;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;30_39;1;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;40_44;1;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;45_49;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;50_54;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;55_59;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;60_64;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;65_69;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;70_74;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;75_79;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;80_84;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;85_89;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;90_94;0;2015
X74;X74. Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas;M;95_mas;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;Todas las edades;1;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;0_15;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;15_29;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;30_39;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;40_44;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;45_49;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;50_54;1;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;55_59;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;60_64;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;65_69;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;70_74;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;75_79;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;80_84;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;85_89;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;90_94;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;A;95_mas;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;Todas las edades;1;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;0_15;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;15_29;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;30_39;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;40_44;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;45_49;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;50_54;1;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;55_59;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;60_64;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;65_69;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;70_74;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;75_79;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;80_84;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;85_89;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;90_94;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;H;95_mas;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;Todas las edades;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;0_15;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;15_29;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;30_39;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;40_44;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;45_49;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;50_54;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;55_59;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;60_64;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;65_69;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;70_74;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;75_79;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;80_84;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;85_89;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;90_94;0;2015
X75;X75. Lesión autoinfligida intencionalmente por material explosivo;M;95_mas;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;Todas las edades;9;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;0_15;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;15_29;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;30_39;2;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;40_44;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;45_49;2;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;50_54;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;55_59;2;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;60_64;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;65_69;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;70_74;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;75_79;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;80_84;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;85_89;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;90_94;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;A;95_mas;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;Todas las edades;6;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;0_15;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;15_29;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;30_39;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;40_44;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;45_49;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;50_54;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;55_59;2;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;60_64;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;65_69;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;70_74;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;75_79;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;80_84;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;85_89;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;90_94;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;H;95_mas;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;Todas las edades;3;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;0_15;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;15_29;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;30_39;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;40_44;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;45_49;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;50_54;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;55_59;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;60_64;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;65_69;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;70_74;1;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;75_79;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;80_84;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;85_89;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;90_94;0;2015
X76;X76. Lesión autoinfligida intencionalmente por humo, fuego y llamas;M;95_mas;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;Todas las edades;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;0_15;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;15_29;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;30_39;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;40_44;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;45_49;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;50_54;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;55_59;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;60_64;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;65_69;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;70_74;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;75_79;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;80_84;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;85_89;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;90_94;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;A;95_mas;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;Todas las edades;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;0_15;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;15_29;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;30_39;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;40_44;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;45_49;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;50_54;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;55_59;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;60_64;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;65_69;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;70_74;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;75_79;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;80_84;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;85_89;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;90_94;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;H;95_mas;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;Todas las edades;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;0_15;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;15_29;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;30_39;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;40_44;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;45_49;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;50_54;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;55_59;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;60_64;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;65_69;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;70_74;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;75_79;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;80_84;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;85_89;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;90_94;0;2015
X77;X77. Lesión autoinfligida intencionalmente por vapor de agua, otros vapores y objetos calientes;M;95_mas;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;Todas las edades;80;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;0_15;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;15_29;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;30_39;7;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;40_44;7;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;45_49;11;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;50_54;11;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;55_59;11;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;60_64;9;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;65_69;5;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;70_74;6;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;75_79;5;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;80_84;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;85_89;3;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;90_94;2;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;A;95_mas;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;Todas las edades;60;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;0_15;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;15_29;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;30_39;4;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;40_44;7;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;45_49;8;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;50_54;11;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;55_59;9;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;60_64;7;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;65_69;2;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;70_74;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;75_79;4;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;80_84;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;85_89;2;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;90_94;2;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;H;95_mas;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;Todas las edades;20;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;0_15;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;15_29;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;30_39;3;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;40_44;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;45_49;3;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;50_54;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;55_59;2;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;60_64;2;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;65_69;3;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;70_74;5;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;75_79;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;80_84;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;85_89;1;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;90_94;0;2015
X78;X78. Lesión autoinfligida intencionalmente por objeto cortante;M;95_mas;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;Todas las edades;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;0_15;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;15_29;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;30_39;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;40_44;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;45_49;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;50_54;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;55_59;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;60_64;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;65_69;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;70_74;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;75_79;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;80_84;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;85_89;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;90_94;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;A;95_mas;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;Todas las edades;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;0_15;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;15_29;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;30_39;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;40_44;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;45_49;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;50_54;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;55_59;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;60_64;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;65_69;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;70_74;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;75_79;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;80_84;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;85_89;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;90_94;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;H;95_mas;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;Todas las edades;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;0_15;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;15_29;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;30_39;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;40_44;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;45_49;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;50_54;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;55_59;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;60_64;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;65_69;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;70_74;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;75_79;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;80_84;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;85_89;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;90_94;0;2015
X79;X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;M;95_mas;0;2015
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;Todas las edades;842;2015
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;0_15;4;2015
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;15_29;82;2015
